,id,anchor,target,context,score
428,2c9b5986178c8ce1,acoustooptic modulator,optical splitting splitter,H01,0.25
429,825cf79d5e2029c5,acoustooptic modulator,output coupler,H01,0.5
430,8cafdc143580f931,acoustooptic modulator,output modulator,H01,0.25
431,bb9dc49be3f12f1f,acoustooptic modulator,piezoelectric,H01,0.25
432,146c3bf3b51d1dfa,acoustooptic modulator,piezoelectric modulator,H01,0.5
433,e04cd658df7318d2,acoustooptic modulator,sound signal,H01,0.25
434,2b8b7c03835b7d6a,acoustooptic modulator,sound waves,H01,0.25
435,571c41e5f6360258,acrylate groups,acid groups,D21,0.5
436,dc2ad0418edf02f5,acrylate groups,acid units,D21,0.25
437,609fe13f9be00897,acrylate groups,acrylate,D21,0.5
438,47b2ef2867d0c5d6,acrylate groups,acrylate functional groups,D21,0.5
439,29e57b412eaefc27,acrylate groups,acrylate ion,D21,0.5
440,75320ab4da05f063,acrylate groups,acrylate monomers,D21,0.5
441,44838ca1408d4062,acrylate groups,acrylate units,D21,0.75
442,6a302272df355a02,acrylate groups,acrylic acid,D21,0.5
443,2aca7772d60e9b85,acrylate groups,aryl halide,D21,0.0
444,04645ab8f8440ef2,acrylate groups,carbonyl carbon,D21,0.25
445,412c0283782baf17,acrylate groups,carboxylic acid groups,D21,0.5
446,f3d5fb05051f8780,acrylate groups,coametic,D21,0.25
447,75f672cfb24c971a,acrylate groups,comonomer,D21,0.25
448,2aca7f3b8f850a30,acrylate groups,contained acrylate groups,D21,0.75
449,30bec6163fc66c8a,acrylate groups,contained acrylate units,D21,0.5
450,87cc8a2e91de1b35,acrylate groups,contained functional groups,D21,0.5
451,4cc46a4c911221aa,acrylate groups,contained functional units,D21,0.25
452,cf4841539c8bb76c,acrylate groups,copolymerized acrylate groups,D21,0.5
453,61749d6da627c2d7,acrylate groups,copolymerized acrylate units,D21,0.5
454,fa22460c39ab9d9b,acrylate groups,copolymerized functional groups,D21,0.5
455,cf81da4d957e3801,acrylate groups,copolymerized functional units,D21,0.25
456,58c50ffeacb6cc7c,acrylate groups,copolymers,D21,0.25
457,bcd313b2f1261690,acrylate groups,ester group,D21,0.25
458,59a893900410eb32,acrylate groups,functional acrylate,D21,0.5
459,58b641e50fb6cafa,acrylate groups,functional groups,D21,0.5
460,678664cac07e41bb,acrylate groups,group discussion,D21,0.0
461,8484abb7e90369b4,acrylate groups,group of students,D21,0.0
462,a5805aecd31c8a3d,acrylate groups,groups,D21,0.5
463,f030009ac7858e1b,acrylate groups,interpolymer invention,D21,0.25
464,7e926d0b5d058211,acrylate groups,maleic acid groups,D21,0.0
465,3471eb2b93cfa2e6,acrylate groups,medical group,D21,0.0
466,d48694a8ad555700,acrylate groups,methacrylate,D21,0.5
467,9969c776a7fb414c,acrylate groups,methacrylate groups,D21,0.5
468,e75fc86dbafdb7c7,acrylate groups,methacrylate units,D21,0.5
469,09a1f41e2b865a47,acrylate groups,methyl acrylate,D21,0.5
470,7914306bc48a0838,acrylate groups,methyl methacrylate,D21,0.5
471,319b7c6945947a74,acrylate groups,modified acrylates,D21,0.5
472,957a269530fc9821,acrylate groups,monomers,D21,0.25
473,07f1cfe84cd4ebdc,acrylate groups,nitro group,D21,0.0
474,a503b483ac9afb67,acrylate groups,paper,D21,0.25
475,f35229a01aa432ce,acrylate groups,pendant group,D21,0.0
476,35d87b342327bd33,acrylate groups,polymers,D21,0.5
477,0ac200fd42197ed4,acrylate groups,prop 2 enoates,D21,0.75
478,9b7d39be21417b42,acrylate groups,salts and esters,D21,0.25
479,f0afee8d14f18797,acrylate groups,sheet,D21,0.25
480,be14b93b6752a57e,acrylate groups,unsaturated groups,D21,0.25
481,d334a04b6909c5f6,acrylate groups,unsaturated units,D21,0.25
482,b4cacc7dd03a25fe,acrylate groups,vinyl group,D21,0.5
483,6105b52e4bcf0abb,activating position,absence,A61,0.0
484,c7fbcaa0df74f102,activating position,activator,A61,0.5
485,94ce7cb98d619bba,activating position,activator position,A61,0.5
486,a523f84ada6c4d21,activating position,activator site,A61,0.5
487,47684a747ad281e7,activating position,aperture,A61,0.25
488,1af618acd3e19f2f,activating position,aperture position,A61,0.25
489,eb35f588d63f43be,activating position,aperture site,A61,0.25
490,8a118a1fb708fe82,activating position,distal extended position,A61,0.5
491,8e4ce9e5e4c3d307,activating position,distal extended state,A61,0.5
492,c028e7aebb74463a,activating position,distal position,A61,0.5
493,6e29a7d9311fffe0,activating position,distal state,A61,0.5
494,79b666bec1fa8478,activating position,initial position,A61,0.5
495,ac62e311f00a1bb8,activating position,intermediate position,A61,0.5
496,e2451db8769b1a79,activating position,lancing,A61,0.0
497,c6de1b1fa20e48e2,activating position,lancing configuration,A61,0.0
498,11028de506fe1d8a,activating position,lancing position,A61,0.25
499,f0cd0109ece17b16,activating position,opening,A61,0.25
500,942aaebb8a21b885,activating position,opening position,A61,0.5
501,7aa290aad3395c15,activating position,proximal distal position,A61,0.5
502,3a2bf536577be7cc,activating position,proximal extended position,A61,0.5
503,eebc7703505b77d1,activating position,proximal extended state,A61,0.5
504,6efac55f99e207be,activating position,retracted position,A61,0.25
505,b860ef436f6927c9,activating position,retracted state,A61,0.25
506,cac0e7e304e8c739,activating position,use configuration,A61,0.25
507,7971eb7713bc423e,activating position,use position,A61,0.5
508,a19cb161e2ec972b,activating position,activated grid position,B65,0.5
509,4f24e6d79cc0c22b,activating position,activated position,B65,1.0
510,b68de1ed513f26ed,activating position,activating area,B65,0.75
511,dcbefd3e4809caf6,activating position,activating card,B65,0.0
512,764d14d6ced9433d,activating position,activating location,B65,0.75
513,85517b32188f19bd,activating position,activating point,B65,0.75
514,80f111f091cf8e4d,activating position,activating position,B65,1.0
515,5a2d76c624091eb7,activating position,activating powder,B65,0.0
516,d5098392a50e2b48,activating position,activating spot,B65,0.75
517,ce9403320e3959d1,activating position,activation function in neural network,B65,0.0
518,f99a2b6f5aac24bc,activating position,activation position,B65,1.0
519,82cf5fa292fe36aa,activating position,cell position,B65,0.0
520,996755e2ee778603,activating position,closed configuration,B65,0.25
521,5620e40ce5c84a8e,activating position,closed position,B65,0.5
522,47ae76bb273ee706,activating position,conveyor chain,B65,0.25
523,471b36e2ea1b4528,activating position,extended position,B65,0.5
524,804d81357f95f18c,activating position,heater tray,B65,0.25
525,f202e9e69d6cb7a9,activating position,housing,B65,0.25
526,495cefad61f85b00,activating position,knotter operating mechanism,B65,0.25
527,45aff1c18db5a3fb,activating position,open configuration,B65,0.25
528,1254b6ae05df9154,activating position,open point,B65,0.25
529,2b1eedf30b557256,activating position,open position,B65,0.5
530,7e718fd12fbe93eb,activating position,operating position,B65,0.75
531,6a0b5b6317f400f2,activating position,outer container,B65,0.25
532,443dcb6d0eb6acf9,activating position,position of thyroid gland,B65,0.0
533,e0b0245fce4860cd,activating position,producing a coil,B65,0.25
534,dbc5964437d57393,activating position,protruding position,B65,0.5
535,fe347fa6f0a7b2f5,activating position,sealed package,B65,0.25
536,e32524e50636d475,activating position,spinal cord position,B65,0.0
537,b1d635a8ff2e50eb,activating position,activated,G06,0.5
538,167d7f4323fdf14a,activating position,activated position,G06,1.0
539,e4942c2650098e48,activating position,activating,G06,0.5
540,7c9540ef0369314d,activating position,activating condition,G06,0.5
541,3d63e76d3e204be0,activating position,activating configuration,G06,0.5
542,b5d1c49fb280b4eb,activating position,activating positions,G06,1.0
543,730575abd11740c1,activating position,activation,G06,0.5
544,998313afb86d7b3a,activating position,activation condition,G06,0.5
545,8a89de538b046f05,activating position,activation configuration,G06,0.5
546,11999f823ace67f2,activating position,activation position,G06,1.0
547,f2241d48c60194ea,activating position,activation state,G06,0.5
548,8ed41bd0deb21205,activating position,active material,G06,0.0
549,fbf3be656271239a,activating position,active region,G06,0.0
550,e3e55d87aa888909,activating position,active transport,G06,0.0
551,32fb4aee9c38e5f9,activating position,active working location,G06,0.5
552,8ccbdea29c0b7798,activating position,deactivating position,G06,0.25
553,94d3a472eb92a3d0,activating position,designated port,G06,0.25
554,294e446cfcd824d8,activating position,functional location,G06,0.5
555,4517068e81ef48bf,activating position,geoposition,G06,0.25
556,ccfe9a005c5a7ba5,activating position,initial operative position,G06,0.5
557,9e99e2d5fcebfa0f,activating position,initial runner,G06,0.0
558,563ea708f556fa8d,activating position,initial symptoms,G06,0.0
559,459cfb8535038bd5,activating position,location finder,G06,0.25
560,95e983d13827933f,activating position,nodes,G06,0.25
561,6928c09ec2834ef6,activating position,operating positions,G06,0.5
562,3e0b9c50e903f63f,activating position,operative person,G06,0.0
563,c8a232d8702877ad,activating position,positions,G06,0.5
564,51da4ca78be17b5a,activating position,protected link,G06,0.25
565,a8c0dfe520797e6f,activating position,routing topology,G06,0.5
566,5b325222ada8449b,activating position,working position,G06,0.75
567,29a99812436cf029,acylate with acids,acetyl chloride,C07,0.5
568,d8ee79dc58f69e4e,acylate with acids,acid functionalized acylate,C07,0.75
569,07cc60237b36e09a,acylate with acids,acid with acyl introduction,C07,0.5
570,a61fe22304f0c51e,acylate with acids,acidity,C07,0.0
571,800670191b5a1ce4,acylate with acids,acyl groups into acid,C07,0.5
572,a62cd63eb3259492,acylate with acids,acylate,C07,0.5
573,d94b01630f8c78c4,acylate with acids,acylate with chloride,C07,0.25
574,3e840f4c3eb385f3,acylate with acids,acylating agent,C07,0.5
575,6478d08ea6a84bb9,acylate with acids,acylation with acid,C07,0.5
576,b81638ff55641a5c,acylate with acids,bouquet,C07,0.0
577,d514f96f94da6a95,acylate with acids,cellulose acylate films,C07,0.5
578,21d33c84860ae8aa,acylate with acids,electrophile,C07,0.25
579,c9afb9ffb47c1a21,acylate with acids,fatty acids,C07,0.25
580,1d126a4bfce05502,acylate with acids,gastric acidity,C07,0.0
581,3519e572bbb603ea,acylate with acids,introduction session,C07,0.0
582,ae50be9c7071a6b3,acylate with acids,metal catalysts,C07,0.25
583,9ec087b284418921,acylate with acids,modification,C07,0.25
584,79bd33a5956779a3,acylate with acids,produce cellulose acylate film,C07,0.5
585,32bddfe9a9b7b658,acylate with acids,self introduction,C07,0.0
586,af13e0e0b8a96cff,acylate with acids,ulcer,C07,0.0
587,4d968c23f7ac3cb6,adapt for learning,adapt for training,G16,0.75
588,42517a4fb1db1e0e,adapt for learning,adaptation of polar bear,G16,0.0
589,802d7def0880ba06,adapt for learning,adapted mind,G16,0.0
590,58e422f2900573eb,adapt for learning,adapted vehicle,G16,0.0
591,ea21306ca6b14f9c,adapt for learning,adapter,G16,0.0
592,b81ad0cb32432c79,adapt for learning,adaptive learning,G16,0.75
593,bda16265afb4334c,adapt for learning,adaptive learning communication,G16,0.75
594,e6aec60a287feb9f,adapt for learning,channel of communication,G16,0.25
595,542e79f49cb94d73,adapt for learning,charger,G16,0.0
596,34ef6d6ccddea99c,adapt for learning,communication channels,G16,0.25
597,a7391a72a76af463,adapt for learning,configured learning,G16,0.75
598,28fae0424e4a31b4,adapt for learning,constructive learning,G16,0.75
599,3219bd7e9739a369,adapt for learning,food adaptation,G16,0.0
600,41969efe07f04006,adapt for learning,language education,G16,0.25
601,133bdf7c31f1a9b9,adapt for learning,language learning,G16,0.25
602,0190edb4d1662971,adapt for learning,provided learning,G16,0.75
603,737535b3944a0b8d,adapt for learning,provided learnings,G16,0.75
604,2d2396d260d129c8,adapt for learning,speech communication,G16,0.25
605,aafbe036f81a4e13,adapt for learning,training,G16,0.5
606,cc7ff5a59c586ef9,adapt for learning,use for learning,G16,0.75
607,cad315fc0098485c,adapt for learning,verbal communication,G16,0.25
608,c63f1031952022d3,adaptive linear,adaptive,G01,0.5
609,eba413aaa16f34a4,adaptive linear,adaptive behaviour,G01,0.0
610,3ff92c1378b9759f,adaptive linear,adaptive equalizer,G01,0.25
611,cac5e4e6fb94d91d,adaptive linear,adaptive immunity,G01,0.0
612,d61bae69a7e7dbba,adaptive linear,adaptive linear structured light,G01,0.75
613,025e14bd35fbbf93,adaptive linear,adaptive modular guideway,G01,0.5
614,575768cc62935f81,adaptive linear,adaptive radiation,G01,0.0
615,723761ec30701ee5,adaptive linear,adaptive signal,G01,0.5
616,52f549ff13247fef,adaptive linear,adaptive skills,G01,0.0
617,fd8fadd477385354,adaptive linear,adaptive structure,G01,0.5
618,d9517c054159e8a9,adaptive linear,adjustable linear,G01,0.75
619,bc0bd0c8e1fe1f36,adaptive linear,array,G01,0.0
620,64c7a6a4845c2ff7,adaptive linear,array signal,G01,0.25
621,21ff424351d29680,adaptive linear,artificial neural network,G01,0.25
622,c1ff18bb35f951e8,adaptive linear,fixed pattern,G01,0.25
623,73ee8f400a56f840,adaptive linear,flexible linear,G01,0.5
624,69ad5114df9f6cc0,adaptive linear,interpolation method,G01,0.25
625,401fdb79d3fbcea9,adaptive linear,linear adaptive,G01,0.75
626,780098c1cab26b7d,adaptive linear,linear call,G01,0.0
627,ca1a5511e6ba7e9c,adaptive linear,linear equation,G01,0.0
628,9d54577a09bd875a,adaptive linear,machine learning,G01,0.25
629,a275e68801420759,adaptive linear,non linear adaptive,G01,0.25
630,7db0ebfad1012d8f,adaptive linear,self adaptive linear,G01,0.75
631,f0be7f47854fea1c,adaptive linear,signal,G01,0.5
632,1db6ceba314385d2,adaptive linear,three dimensional measurement,G01,0.5
633,52a7c2fd83aeb183,adaptive linear,time invariant filter,G01,0.5
634,e8aa282521dc2bb6,adaptive linear,adapting,H04,0.25
635,c7981eb2712b238c,adaptive linear,adapting linear,H04,1.0
636,1f741731b5547b0d,adaptive linear,adaptive,H04,0.25
637,848eb589b62260ec,adaptive linear,adaptive filter,H04,0.25
638,e504ef7f72d131ae,adaptive linear,adaptive immunity,H04,0.0
639,36e747730166a75d,adaptive linear,adaptive linear combiner,H04,0.5
640,17888f3cc14fd0a3,adaptive linear,adaptive linear digital model,H04,0.5
641,eda3e53cd65e28d5,adaptive linear,adaptive linear equalization,H04,0.5
642,6a2f0308f283cc4c,adaptive linear,adaptive linear filter,H04,0.5
643,39b96c6464d8f4e0,adaptive linear,adaptive nature,H04,0.5
644,8923194a407e1d8e,adaptive linear,adaptive radiation,H04,0.0
645,37027c63c5b480b2,adaptive linear,automatic linear,H04,0.75
646,8718dc337665a636,adaptive linear,dynamic linear,H04,0.75
647,b0796c5c5ac33580,adaptive linear,equalizer,H04,0.25
648,bb4fe1d01682b78b,adaptive linear,linear adaptive,H04,0.75
649,5f5da774cd33d157,adaptive linear,linear contrast enhancement,H04,0.25
650,c1bf58bac605ae4a,adaptive linear,linear graph,H04,0.0
651,ad13855715768d00,adaptive linear,linear model,H04,0.0
652,0ea918472a29edd3,adaptive linear,linear pair of angles,H04,0.0
653,a98f4d7e3588b09d,adaptive linear,linearly adaptive,H04,0.75
654,321811ec93942a8d,adaptive linear,mp tc,H04,0.25
655,4ea0d228a94ac406,adaptive linear,network,H04,0.25
656,e2722f3fab6a4d61,adaptive linear,non adaptive speckle filtering,H04,0.25
657,932587f50163c70d,adaptive linear,non linear model,H04,0.25
658,f28652e82a866499,adaptive linear,recursion estimator,H04,0.25
659,4603e13580940257,adhesive mounting,adhering mount,A47,0.75
660,604210b7c7ce2f6a,adhesive mounting,adhesive,A47,0.5
661,44cbf2111c2c64d2,adhesive mounting,adhesive attachment,A47,0.5
662,6a6a3892e7163781,adhesive mounting,adhesive bases,A47,0.5
663,14040ba79a8eaf1c,adhesive mounting,adhesive forces,A47,0.0
664,c243b889832efd48,adhesive mounting,adhesive layer,A47,0.5
665,7920ba9fb0bf4578,adhesive mounting,adhesive mount,A47,1.0
666,c41067454973a281,adhesive mounting,bracket mount,A47,0.25
667,7f028ab59b51e8bc,adhesive mounting,cohesive mount,A47,0.5
668,850aecd06bbf71e0,adhesive mounting,fixation tape,A47,0.25
669,29e5c85847547fc6,adhesive mounting,fixed mount,A47,0.25
670,866dc5b03c941ba6,adhesive mounting,flange,A47,0.25
671,8ecccb4d676ae87b,adhesive mounting,flange comprising including,A47,0.25
672,ed3fd0063cd64996,adhesive mounting,flange comprising mounting,A47,0.5
673,f516bb6aa18848f5,adhesive mounting,flange including,A47,0.25
674,f3186d573b97d3a6,adhesive mounting,flange mounting,A47,0.5
675,6a820afabde811e6,adhesive mounting,glue mounting,A47,0.5
676,e4627697c9dd34b8,adhesive mounting,lens mount,A47,0.0
677,888812c16263cd82,adhesive mounting,mountain range,A47,0.0
678,0bc7a00ea5f87607,adhesive mounting,mounting,A47,0.5
679,693e26f85064121f,adhesive mounting,mounting a mountain,A47,0.0
680,5590ef4bf803f45c,adhesive mounting,mounting bracket,A47,0.25
681,47f88e73e0be6cb7,adhesive mounting,mounting comprising including,A47,0.5
682,36bed5c2f72a1b8c,adhesive mounting,mounting flange including,A47,0.5
683,b1e983e707491913,adhesive mounting,mounting flange mounting,A47,0.5
684,56f6684aa5e40205,adhesive mounting,mounting glues,A47,0.75
685,c7106e6bec0a5546,adhesive mounting,mounting needle,A47,0.0
686,4c7582b58660a761,adhesive mounting,mounting of file system,A47,0.0
687,342b322ca958f5e4,adhesive mounting,mounting using adhesives,A47,0.75
688,e08ebe2fc84bdd2d,adhesive mounting,rapid drying,A47,0.25
689,d1130bfa30d4c963,adhesive mounting,releasable mounting,A47,0.5
690,029d41e0bd7c2a2b,adhesive mounting,removable adhesive mounting,A47,0.5
691,d8237672463a6745,adhesive mounting,screw mount,A47,0.25
692,13e4675ca120a8d7,adhesive mounting,separate adhesive mounting,A47,0.5
693,48c19242424289f2,adhesive mounting,sticking mount,A47,0.75
694,a883a1cfd3a7901c,adhesive mounting,temporary mounting,A47,0.5
695,00cfce1343f0f6ca,adjacent laterally,adjacent angles,A41,0.0
696,cef450f21392c146,adjacent laterally,adjacent front,A41,0.25
697,68fd6e60bf1f6c55,adjacent laterally,adjacent lateral surface,A41,0.5
698,d56c8fa6ab244f7e,adjacent laterally,adjacent lateral surface area,A41,0.5
699,c8237822cf69bd9d,adjacent laterally,adjacent sides,A41,0.5
700,e5a6dccf738babe3,adjacent laterally,adjacent to mall,A41,0.0
701,8dc9f26a935d7067,adjacent laterally,adjacent to office,A41,0.0
702,76035630631d4c11,adjacent laterally,adjacent to side,A41,0.5
703,552eb169665e96cb,adjacent laterally,adjacent to station,A41,0.0
704,6e23e2d4c3900f4a,adjacent laterally,area of the base,A41,0.25
705,41f31e8760c06dc9,adjacent laterally,arranged laterally,A41,0.75
706,2ff5da7e57ce1918,adjacent laterally,corresponding inwardly,A41,0.25
707,38a44a01025c1efc,adjacent laterally,height,A41,0.25
